p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
0.092759872477927	0.449365595962455	-0.253489216788721	0.333	0.424	1
0.0929406475499971	0.443163058346304	-0.269108692607355	0.694	0.801	1
0.0939195513958654	0.455638884958257	-0.484013153735542	0.207	0.293	1
0.0942706751817442	0.456912409791991	-0.560941439531719	0.189	0.272	1
0.0944670062240938	0.552709777840668	0.361707885205752	0.532	0.461	1
0.0944762645190786	0.449389179755672	-0.400188838427354	0.342	0.44	1
0.0945279779105288	0.44993160699967	-0.623465910312334	0.333	0.403	1
0.0950021769030804	0.454011603226263	-0.574157347282177	0.234	0.325	1
0.0950698830852755	0.457407669449554	-0.520413632949108	0.18	0.267	1
0.0953927047344922	0.547049667468516	0.461508628011751	0.369	0.288	1
0.0959924250135753	0.451323050799491	-0.396217209107166	0.297	0.387	1
0.0963692846092057	0.452879581151832	-0.275587764621282	0.252	0.356	1
0.0967433327318679	0.54447903400783	0.413564704596134	0.324	0.236	1
0.0968628890921174	0.544573369180699	0.437358184348904	0.324	0.241	1
0.0980573402680826	0.445851610773077	-0.313343862640287	0.523	0.623	1
0.0986894157359438	0.453728597707655	-0.424737055933407	0.252	0.34	1
0.0991391640012225	0.449648601481062	-0.438281309233644	0.342	0.45	1
0.0993773819575001	0.447455308711853	-0.528867833682437	0.441	0.524	1
0.0994477522206661	0.554903070609877	0.368144723278805	0.703	0.607	1
0.0998332451568913	0.550091976793547	0.610511355170908	0.45	0.382	1
0.100488443760208	0.540847129852365	0.735784684176347	0.261	0.194	1
0.100711714467878	0.448351492854111	-0.266150910459603	0.414	0.518	1
0.100776858836476	0.456723739446253	-0.514354861780756	0.207	0.288	1
0.101387148492534	0.456322814961558	-0.328080336784053	0.207	0.298	1
0.101415942356258	0.454624781849913	-0.343493891953796	0.243	0.335	1
0.102706863663563	0.451653223904533	-1.05542879816164	0.324	0.382	1
0.103693572734343	0.448799584925239	-0.421963353690097	0.432	0.503	1
0.104209775810241	0.453846516673742	-0.411692708108684	0.27	0.356	1
0.104601611212336	0.542781000896184	0.482328021906177	0.306	0.23	1
0.105169068816333	0.447125135606811	-0.291851072222501	0.559	0.597	1
0.105194247605339	0.543111174001226	0.814343075442385	0.306	0.236	1
0.105978221522616	0.453256921843309	-0.288440169897232	0.288	0.372	1
0.107496664266623	0.542403660204707	0.664083037341422	0.306	0.225	1
0.108411091051042	0.453822932880524	-0.519390973693993	0.288	0.366	1
0.108790043156276	0.540799962265931	0.671293463705941	0.27	0.209	1
0.109658474739381	0.457195415310599	-0.515559736535689	0.216	0.298	1
0.109765070443672	0.451959813216358	-0.319672702288921	0.333	0.424	1
0.109878192550837	0.457950096693552	-0.361947972806755	0.198	0.288	1
0.110232665721417	0.456794490825904	-0.422638100667153	0.225	0.309	1
0.110385700758126	0.459648129805198	-0.477621808264941	0.18	0.257	1
0.111028616400594	0.449483514928541	-0.470835692013869	0.414	0.513	1
0.111104271642654	0.455285128059997	-0.381570696961991	0.261	0.346	1
0.111114792765202	0.543582849865572	0.452283681764145	0.333	0.262	1
0.111363869401091	0.546554407810952	0.433167948622127	0.405	0.319	1
0.112585172177062	0.538724588462808	0.733345576870953	0.252	0.183	1
0.113155926335783	0.54709683505495	0.718365271720568	0.405	0.356	1
0.113767739351895	0.448516579406632	-0.267414264328632	0.486	0.586	1
0.114602005862616	0.539526437432197	0.611060278896348	0.27	0.194	1
0.114729950807521	0.454436111504174	-0.269017741074573	0.279	0.382	1
0.116350876155446	0.459671713598415	-0.414726983379517	0.189	0.267	1
0.116524249899757	0.549408046790246	0.43016622182526	0.495	0.455	1
0.117951098656978	0.539880194330456	0.48397197734541	0.279	0.209	1
0.118079043222297	0.55094099334937	0.53479198321275	0.604	0.555	1
0.118386452012219	0.459152870147635	-0.338977562692968	0.198	0.283	1
0.118927572588686	0.55181359369841	0.260342179568908	0.712	0.649	1
0.119306200872248	0.457714258761379	-0.550519556162726	0.234	0.309	1
0.11965699276226	0.548370359888685	0.616416607350171	0.459	0.424	1
0.119768035653827	0.458091599452856	-0.392612146108525	0.225	0.304	1
0.119859366612411	0.456063393236168	-0.34215058874992	0.261	0.351	1
0.119959288024043	0.460945238432149	-0.509857735724412	0.18	0.251	1
0.120234526961356	0.451558888731664	-0.384083779605851	0.387	0.487	1
0.120573554908376	0.460827319466063	-0.48459752106799	0.18	0.257	1
0.120671333335757	0.457855761520683	-0.324406310941105	0.216	0.314	1
0.121312926198289	0.450073109758974	-0.263672622501154	0.459	0.555	1
0.121375069311938	0.543016838828357	0.509623813668553	0.342	0.277	1
0.12191366674692	0.460968822225367	-0.412537847432164	0.18	0.257	1
0.123397987564481	0.454837035988868	-0.373996151871384	0.306	0.393	1
0.123426826500763	0.539998113296543	0.439646062456459	0.297	0.22	1
0.123727388111831	0.46146408188293	-0.405243862528927	0.171	0.251	1
0.123754198525154	0.449247676996368	-0.252585467962053	0.514	0.644	1
0.125078786620028	0.450426866657233	-0.266357567607721	0.477	0.597	1
0.125171669448089	0.450261780104712	-0.302128438853748	0.505	0.592	1
0.125485609509494	0.453398424602613	-0.292618451021301	0.369	0.455	1
0.126108185578124	0.451016461487666	-0.257687326476804	0.441	0.545	1
0.12641969495416	0.540870713645583	0.551179424362358	0.306	0.246	1
0.126780755014998	0.540116032262629	0.263828368986251	0.306	0.225	1
0.127047486155754	0.454129522192349	-0.304584365236282	0.342	0.429	1
0.130451982000006	0.547167586434602	0.506189459502493	0.495	0.419	1
0.131895638860551	0.451558888731664	-0.309771391115677	0.477	0.56	1
0.132029780132853	0.545328050563653	0.40231182627706	0.45	0.377	1
0.132108288830768	0.459860383944154	-0.403552305444498	0.216	0.293	1
0.13279443861637	0.461794254987972	-0.298592236769883	0.18	0.262	1
0.132894834323255	0.456252063581907	-0.382694863293161	0.297	0.377	1
0.134612738624776	0.458657610490071	-0.800374544292965	0.234	0.325	1
0.134879903126405	0.453917268053394	-0.34150399763549	0.36	0.471	1
0.138657016400648	0.538394415357766	0.553896327078101	0.279	0.225	1
0.139594613191151	0.547120418848168	0.527425305555415	0.541	0.461	1
0.139976775339597	0.462289514645536	-0.393209278217879	0.189	0.262	1
0.140945869302951	0.539644356398283	0.451679719137734	0.315	0.251	1
0.141152457088346	0.538394415357766	0.417983567763967	0.297	0.225	1
0.141197766595557	0.454554030470261	-0.361677102657561	0.387	0.455	1
0.14138468598663	0.459082118767983	-0.378526343734862	0.243	0.33	1
0.141905219872888	0.460732984293194	-0.590746001571569	0.225	0.293	1
0.142996377365758	0.46207726050658	-0.380416328463898	0.198	0.272	1
0.14413424280723	0.456252063581907	-0.305952331340703	0.333	0.424	1
0.145276898533557	0.45823310221216	-0.457620674442081	0.279	0.356	1
0.145965523760628	0.542592330550446	0.37281598713984	0.405	0.33	1
0.147300259837309	0.459200037734069	-0.297958365111386	0.261	0.346	1
0.148143101281253	0.457478420829206	-0.355459952351656	0.315	0.403	1
0.14907956707954	0.547144002641385	0.372867143182477	0.613	0.56	1
0.149546703966458	0.546200650912693	0.379386826363235	0.559	0.492	1
0.149994239876279	0.457077496344512	-0.427054854198342	0.342	0.408	1
0.150321642324065	0.537403896042639	0.550190940848302	0.288	0.225	1
0.151223143566884	0.462761190509882	-0.28866123644733	0.198	0.272	1
0.152097355435351	0.455969058063299	-0.265196131356977	0.378	0.461	1
0.153739234686895	0.536389792934296	0.665846735244434	0.27	0.215	1
0.153795978187483	0.452313570114617	-0.300670354005051	0.586	0.649	1
0.154279199565286	0.54570539125513	0.350460767205106	0.514	0.492	1
0.15558810957652	0.537026555351163	0.47087536999109	0.288	0.225	1
0.15762717268547	0.536861468798642	0.60393689978268	0.288	0.225	1
0.158399295406028	0.461629168435451	-0.475766072676546	0.234	0.309	1
0.159846672577913	0.534526673270129	0.361100016315877	0.252	0.188	1
0.161025978026081	0.460214140842413	-0.304584365236282	0.261	0.351	1
0.162525693320441	0.458398188764681	-0.362417477835921	0.342	0.424	1
0.162726430273301	0.541483892269233	0.363928629344097	0.414	0.356	1
0.162757556564051	0.464341304655441	-0.338977562692968	0.189	0.262	1
0.164236340648432	0.534550257063346	0.421095981017787	0.261	0.194	1
0.165259205068013	0.461699919815103	-0.364131248762821	0.252	0.319	1
0.167028459173368	0.538087826045941	0.45281475642299	0.333	0.272	1
0.167065014358127	0.463114947408141	-0.35252682077985	0.225	0.293	1
0.167085831487814	0.462808358096316	-0.298592236769883	0.225	0.304	1
0.167276088427103	0.537710485354464	0.262180798384202	0.333	0.257	1
0.168876821373845	0.535941700863167	0.298409120870228	0.297	0.225	1
0.169169641992678	0.537073722937597	0.294424928011713	0.324	0.251	1
0.169981712936817	0.462902693269185	-0.346367961339297	0.234	0.304	1
0.171857026860042	0.533937078439696	0.285122168949345	0.261	0.194	1
0.172257911210239	0.455143625300693	-0.313688925595236	0.541	0.607	1
0.172586378545954	0.464152634309702	-0.333274076154596	0.207	0.283	1
0.172592382540229	0.536248290174992	0.633182453420807	0.297	0.241	1
0.172724885028914	0.461275411537192	-0.508673631542556	0.279	0.346	1
0.174084656485719	0.539290599500024	0.30122241883715	0.396	0.319	1
0.174936513781151	0.533724824300741	0.31608247813279	0.261	0.194	1
0.176205369342991	0.534220083958304	0.575238358889988	0.261	0.209	1
0.177727411325806	0.538842507428895	0.275151429402043	0.387	0.309	1
0.179444799427517	0.464907315692656	-0.37249114960587	0.207	0.277	1
0.179495628612894	0.532781472572048	0.272427255098242	0.252	0.183	1
0.181175431696962	0.463114947408141	-0.294989550315631	0.252	0.325	1
0.182597999887752	0.53879533984246	0.464819342456841	0.387	0.33	1
0.18298935219989	0.538606669496722	0.295579255331217	0.387	0.319	1
0.18331453656159	0.534290835337956	0.424070024477725	0.279	0.22	1
0.183637920280772	0.533088061883873	0.379657267454435	0.261	0.194	1
0.183782986546357	0.540705627093062	0.908459826936884	0.441	0.403	1
0.185275211467929	0.54386585538418	0.285072116256587	0.676	0.67	1
0.187576767981151	0.533276732229612	0.354085714492644	0.27	0.204	1
0.189634751638381	0.456063393236168	-0.27929978847149	0.604	0.702	1
0.19014850954969	0.462124428093014	-0.403117300971999	0.297	0.366	1
0.191139978218144	0.461534833262582	-0.264613120615462	0.324	0.398	1
0.191317393206653	0.457714258761379	-0.272971648091529	0.477	0.555	1
0.191707344570313	0.541082967784538	0.331390098533663	0.523	0.461	1
0.192534474882215	0.538724588462808	0.783012961685643	0.387	0.356	1
0.19330486118185	0.463916796377529	-0.311242943700343	0.252	0.325	1
0.194215679880639	0.535328522239517	0.36047272050029	0.315	0.257	1
0.194396121633776	0.533371067402481	0.3760784428347	0.279	0.22	1
0.196130532350426	0.464789396726569	-0.291691583304212	0.243	0.309	1
0.196515082241617	0.464577142587614	-0.503595791040808	0.243	0.314	1
0.19809013005947	0.537639733974812	0.363601446804988	0.396	0.34	1
0.199944086121698	0.466393094665346	-0.34204451759138	0.216	0.277	1
0.200957141733985	0.467100608461865	-0.290890399835533	0.198	0.267	1
0.201862129797353	0.537073722937597	0.348326090531308	0.387	0.33	1
0.206504081109131	0.465850667421348	-0.433106862635275	0.234	0.298	1
0.206705340519817	0.533559737748219	0.491701565470756	0.297	0.246	1
0.207547218793547	0.464812980519787	-0.283282862359456	0.261	0.33	1
0.208364015108962	0.541082967784538	0.304991159372652	0.613	0.565	1
0.211151939069045	0.46827979812273	-0.309245546166346	0.189	0.257	1
0.211741693361941	0.465473326729871	-0.291691583304212	0.252	0.325	1
0.211819993637209	0.466558181217867	-0.364131248762821	0.225	0.293	1
0.214040155878266	0.536319041554644	0.331011251889771	0.387	0.335	1
0.214237373837164	0.539715107777935	0.360079216180556	0.55	0.487	1
0.215935534029623	0.463940380170747	-0.396878392710523	0.315	0.372	1
0.216375764296519	0.465591245695958	-0.273174974877466	0.261	0.33	1
0.216589565918487	0.541035800198104	0.343265587990522	0.676	0.607	1
0.217182162041373	0.539998113296543	0.266555868344287	0.622	0.592	1
0.217373236122755	0.530871185321447	0.277974005261436	0.261	0.199	1
0.217613519223139	0.536460544313947	0.356016509783292	0.396	0.351	1
0.2178812772741	0.537757652940899	0.251775451865087	0.477	0.398	1
0.218853862158247	0.532805056365266	0.35732408090754	0.306	0.241	1
0.220043424229499	0.465685580868827	-0.272074598418566	0.261	0.335	1
0.22068746461151	0.536366209141078	0.345804081408178	0.414	0.356	1
0.222055338261018	0.536248290174992	0.300756313504015	0.414	0.356	1
0.223062476501962	0.535635111551342	0.309642152090472	0.396	0.34	1
0.225984683173207	0.535611527758125	0.308857246850421	0.405	0.34	1
0.227018291233714	0.537238809490118	0.266193526031341	0.468	0.408	1
0.23050282997237	0.529833498419886	0.489709776402579	0.252	0.199	1
0.232267550917041	0.46950615537003	-0.288998283229745	0.198	0.257	1
0.233734377343699	0.468751473987076	-0.285490602114581	0.216	0.277	1
0.234793902636359	0.533064478090656	0.416273240551979	0.333	0.283	1
0.235136603152063	0.53433800292439	0.325853441831806	0.387	0.319	1
0.241895809752279	0.463775293618226	-0.310278958366894	0.405	0.466	1
0.242534250752141	0.53172020187727	0.468484222585646	0.315	0.257	1
0.244282543278995	0.531059855667185	0.425955096526579	0.297	0.246	1
0.245572175257095	0.530281590491015	0.425955096526579	0.279	0.23	1
0.248448164105613	0.536578463280034	0.334334139973659	0.505	0.466	1
0.248663465234079	0.464412056035093	-0.314486923605233	0.387	0.45	1
0.248718492875788	0.5328522239517	0.368455800363921	0.36	0.304	1
0.250550067428978	0.531673034290835	0.356803119726567	0.324	0.277	1
0.253042721591099	0.534267251544738	0.351147065650561	0.423	0.372	1
0.253764835833788	0.534738927409084	0.403667169550108	0.441	0.398	1
0.254377175260645	0.46705344087543	-0.268724786656413	0.297	0.361	1
0.256829443665757	0.467006273288996	-0.278655438206779	0.315	0.377	1
0.257599668779822	0.530399509457101	0.590582331167037	0.297	0.251	1
0.258814916802679	0.471180604688458	-0.288998283229745	0.198	0.257	1
0.259943920001431	0.530470260836753	0.269211489885726	0.315	0.257	1
0.262657189598619	0.46740719777369	-0.333027478478471	0.315	0.366	1
0.263063174561513	0.468161879156644	-0.44982799308237	0.288	0.346	1
0.264236585126813	0.528253384274327	0.302251280183963	0.261	0.209	1
0.264486545137692	0.46941182019716	-0.263659436558888	0.252	0.314	1
0.266684302545922	0.471770199518891	-0.521390763549572	0.198	0.251	1
0.267706367467639	0.529243903589453	0.375193874304363	0.288	0.241	1
0.269360057723626	0.470921182963068	-0.393209278217879	0.225	0.277	1
0.269778514172573	0.467525116739776	-0.399944603909019	0.342	0.382	1
0.2704422339687	0.467784538465167	-0.313487587938918	0.315	0.382	1
0.272660757335479	0.530588179802839	0.284168903312367	0.342	0.288	1
0.272733350937855	0.529102400830149	0.30878887008537	0.297	0.241	1
0.281282803186803	0.530800433941795	0.39642454894982	0.36	0.309	1
0.281674608829448	0.52690910806094	0.354085714492644	0.252	0.204	1
0.282176639730954	0.527074194613462	0.724987914134534	0.252	0.209	1
0.284822217426161	0.470190085373331	-0.365963346508241	0.27	0.325	1
0.286038745685601	0.47063817744446	-0.340744813530587	0.261	0.314	1
0.292146528772148	0.531673034290835	0.449262397929069	0.414	0.366	1
0.292570316382312	0.472218291590019	-0.392612146108525	0.225	0.277	1
0.2927982327863	0.472619216074713	-0.3025439335454	0.216	0.267	1
0.292919370130517	0.526295929437291	0.332423219800152	0.252	0.204	1
0.293166393151777	0.527427951511721	0.413564704596134	0.279	0.23	1
0.293753301275263	0.470237252959766	-0.548299446257604	0.297	0.33	1
0.294024919385944	0.467902457431253	-0.259409570946536	0.387	0.445	1
0.295481797646538	0.471534361586718	-0.371836719294571	0.243	0.304	1
0.295857921153601	0.472171124003585	-0.392612146108525	0.234	0.283	1
0.296397147796972	0.472689967454365	-0.300521363231539	0.216	0.272	1
0.298201061389622	0.472548464695062	-0.407703236021712	0.225	0.277	1
0.301372758702614	0.468822225366728	-0.385858439300225	0.36	0.408	1
0.302078607392558	0.525729918400075	0.279528450956011	0.252	0.204	1
0.302808577506948	0.5328522239517	0.264246069713764	0.514	0.482	1
0.303709492854235	0.530871185321447	0.253848721855497	0.423	0.356	1
0.303914805206909	0.531814537050139	0.278495373364379	0.477	0.419	1
0.306593749041262	0.53049384462997	0.261621137022195	0.414	0.372	1
0.30719002637884	0.527640205650677	0.550620481365816	0.306	0.257	1
0.311551745727457	0.525258242535729	0.272427255098242	0.252	0.204	1
0.313855737223138	0.525682750813641	0.324399583947993	0.261	0.22	1
0.323281034595894	0.47335031366445	-0.392612146108525	0.252	0.288	1
0.324736632191157	0.472076788830716	-0.296446229600218	0.288	0.34	1
0.324957157137735	0.525352577708599	0.523053771714378	0.261	0.225	1
0.326790331299454	0.471534361586718	-0.267161606031881	0.315	0.372	1
0.328844403977511	0.528536389792934	0.281101260048664	0.387	0.34	1
0.329240847680813	0.528819395311542	0.386100565728797	0.387	0.356	1
0.333957124384802	0.528795811518325	0.297915667417905	0.405	0.351	1
0.337773962298761	0.474765341257488	-0.294989550315631	0.225	0.272	1
0.338237275820044	0.472572048488279	-0.350745124190022	0.297	0.351	1
0.339590684419125	0.531342861185793	0.427823523043082	0.586	0.597	1
0.348204698621871	0.529715579453799	0.349413127263815	0.495	0.445	1
0.351018941981724	0.472218291590019	-0.406778713382398	0.36	0.398	1
0.351277759439809	0.475779444365832	-0.306473424104258	0.216	0.262	1
0.352809726899551	0.52551766426112	0.410507647031581	0.306	0.283	1
0.353515881858909	0.525635583227206	0.284168903312367	0.324	0.283	1
0.353931006022212	0.525305410122164	0.72930843438063	0.297	0.277	1
0.353999994132823	0.529267487382671	0.332673873877564	0.505	0.461	1
0.355580929271626	0.473373897457667	-0.441117646657318	0.306	0.346	1
0.356119204869494	0.531036271873968	0.341977636808832	0.757	0.754	1
0.357972096953604	0.527593038064242	0.316000503097489	0.405	0.387	1
0.358092743828411	0.52315928493939	0.406373752764683	0.252	0.209	1
0.359089560169223	0.475496438847224	-0.269017741074573	0.234	0.283	1
0.35989941918485	0.52551766426112	0.413564704596134	0.324	0.293	1
0.360582748923708	0.524503561152776	0.348326090531308	0.297	0.251	1
0.362494156860133	0.524126220461299	0.282911914975525	0.288	0.246	1
0.364598206471425	0.47544927126079	-0.279409538848172	0.252	0.293	1
0.366187879767244	0.525281826328947	0.29493351130726	0.333	0.298	1
0.367313078007586	0.52787604358285	0.413655712871965	0.441	0.429	1
0.367931681406009	0.524692231498514	0.453285386775852	0.315	0.272	1
0.380063766855929	0.522145181831046	0.368725498836944	0.252	0.215	1
0.384789932655928	0.525470496674685	0.283512968441313	0.369	0.34	1
0.385746400856202	0.523253620112259	0.251475782122742	0.297	0.251	1
0.386442944317006	0.477383142304608	-0.300521363231539	0.225	0.267	1
0.391333851675289	0.522168765624263	0.490562067875114	0.27	0.225	1
0.404577922781389	0.475260600915051	-0.346340999914787	0.36	0.393	1
0.415182686656275	0.522498938729305	0.700629304828794	0.306	0.283	1
0.417431976284525	0.479034007829819	-0.287236441367772	0.216	0.257	1
0.419785327430695	0.522994198386869	0.416974863705731	0.351	0.309	1
0.423716527881613	0.526012923918683	0.309706372339089	0.541	0.55	1
0.42410783778375	0.522263100797132	0.275886264502333	0.315	0.293	1
0.426676457887682	0.52193292769209	0.517245315297871	0.306	0.283	1
0.42806138064707	0.524102636668082	0.276951288711402	0.423	0.387	1
0.43547121279647	0.519928305268619	0.368642296271636	0.252	0.225	1
0.453376906920999	0.521248997688788	0.251475782122742	0.342	0.309	1
0.456173369540528	0.521744257346352	0.337236007770745	0.36	0.351	1
0.457122389208836	0.520682986651573	0.38499051459447	0.315	0.293	1
0.463116933086396	0.52070657044479	0.322253331213338	0.324	0.309	1
0.470650037280201	0.524008301495212	0.279856940083096	0.658	0.628	1
0.474487416250164	0.519881137682185	0.29493351130726	0.315	0.293	1
0.494286147238942	0.523371539078345	0.264319661574993	0.802	0.806	1
0.496923308627105	0.482217819914155	-0.282308824168375	0.234	0.262	1
0.504197837459456	0.482760247158153	-0.319398039256281	0.225	0.251	1
0.511443022304824	0.481675392670157	0.267163632168614	0.27	0.325	1
0.515589919183428	0.517640677326541	0.271512622905508	0.297	0.267	1
0.527222456268545	0.520164143200792	0.287893057564237	0.486	0.487	1
0.538416456509715	0.482029149568417	0.283099116597881	0.324	0.372	1
0.540502224045924	0.518513277675581	0.267355463332545	0.414	0.387	1
0.54065168101249	0.51808876939767	0.333680810658021	0.369	0.366	1
0.543839629857625	0.48226498750059	-0.261592340435522	0.333	0.361	1
0.54998904441097	0.518442526295929	0.588108920856962	0.432	0.408	1
0.550537324172828	0.515777557662374	0.4569752721954	0.27	0.251	1
0.552785917928993	0.481887646809113	-0.306542547578563	0.396	0.414	1
0.568705260494861	0.482830998537805	-0.286297935558564	0.387	0.398	1
0.571464912981137	0.516013395594547	0.363417180444495	0.324	0.314	1
0.573689282078148	0.517239752841847	0.275341497157535	0.423	0.429	1
0.576039886135534	0.48165180887694	0.370366009831793	0.541	0.634	1
0.584691803762434	0.514291778689684	0.375193874304363	0.261	0.246	1
0.58531945827768	0.51870194802132	0.809669540856561	0.829	0.832	1
0.590761866212762	0.516626574218197	0.620662053776786	0.441	0.424	1
0.59292201459692	0.48452903164945	-0.409755460423108	0.315	0.351	1
0.609588252734627	0.486580821659356	-0.3146939110615	0.243	0.262	1
0.627425281916003	0.512522994198387	0.286336993382442	0.252	0.236	1
0.631648251388268	0.513867270411773	0.292588340692059	0.36	0.335	1
0.638595622544272	0.512923918683081	0.274065291608031	0.297	0.288	1
0.640154566348119	0.515801141455592	0.386170994519474	0.703	0.738	1
0.646053883534822	0.512923918683081	0.255043322583959	0.315	0.314	1
0.647908433416705	0.515070043865855	0.524890108747261	0.559	0.592	1
0.661960497965358	0.512475826611952	0.506199666003497	0.324	0.325	1
0.674205245139853	0.513749351445687	0.438442190177015	0.559	0.623	1
0.681424009900328	0.488892033394651	-0.388479675508966	0.27	0.277	1
0.683829857739967	0.48908070374039	-0.297185600729597	0.252	0.272	1
0.691117163206475	0.510707042120655	0.355135679579308	0.279	0.267	1
0.694537476330652	0.511343804537522	0.382363082459514	0.351	0.335	1
0.699316227529926	0.488231687184567	-0.378625428571709	0.387	0.403	1
0.711169190699034	0.510211782463091	1.05443266566481	0.279	0.293	1
0.71851980911421	0.490259893401255	-0.261665628745583	0.27	0.277	1
0.721943919923639	0.511202301778218	0.445745180280949	0.468	0.476	1
0.750194357920801	0.490590066506297	-0.257466107669428	0.351	0.372	1
0.750892693243925	0.508325079005707	0.356228576948192	0.252	0.251	1
0.770407214800231	0.508867506249705	0.572923032433516	0.396	0.398	1
0.793817737066817	0.49169850478751	0.272409352901864	0.468	0.508	1
0.797827124531644	0.507287392104146	0.645628565555683	0.324	0.314	1
0.807849495497343	0.507263808310929	0.310670936400887	0.369	0.377	1
0.814918146113067	0.507499646243102	0.382074922540759	0.468	0.534	1
0.831810117356397	0.506603462100844	0.478994240575093	0.432	0.45	1
0.844392694292256	0.506037451063629	0.270392726680167	0.423	0.424	1
0.855138215034655	0.504929012782416	0.324282872379401	0.27	0.277	1
0.88946386443957	0.504339417951983	0.326538872132626	0.459	0.476	1
0.890350342482906	0.495754917220886	0.783012961685643	0.405	0.419	1
0.896627931281218	0.496273760671666	0.276614797454538	0.306	0.335	1
0.909263087692033	0.503655487948682	0.272692174753807	0.495	0.487	1
0.909416965815081	0.503207395877553	-0.484198697137713	0.306	0.309	1
0.914722157141214	0.496509598603839	0.264661627903172	0.523	0.592	1
0.923222284270359	0.49738219895288	0.253114057627048	0.27	0.272	1
0.925947966433534	0.496934106881751	0.360746680456315	0.55	0.576	1
0.972511451378613	0.499056648271308	0.431438119769996	0.252	0.272	1
0.976109819210974	0.498985896891656	0.431317904376127	0.559	0.639	1
0.976811881392975	0.500825432762605	0.4115257407773	0.279	0.304	1
0.979851234750345	0.499174567237394	0.64656065485419	0.459	0.492	1
0.994463787546857	0.500235837932173	0.256198581308614	0.405	0.424	1
